side_dim_m,max_height_m,height_se,height_sd,overall_max_m
119.11911911911913,7.187323974737848,0.40842774131509757,6.886091718572478,10.822037882589266
119.61961961961963,7.199103725752311,0.41113939916185466,6.931810269868802,10.822037882589266
120.12012012012013,7.210825283061537,0.4138515935248392,6.977537866828721,10.822037882589266
120.62062062062063,7.222489084036624,0.41656426082069986,7.023273437436932,10.822037882589266
121.12112112112113,7.2340955616184,0.4192773385743379,7.069015928363268,10.822037882589266
121.62162162162163,7.245645144374089,0.42199076539932473,7.114764304632546,10.822037882589266
122.12212212212214,7.25713825655308,0.4247044809787,7.160517549300812,10.822037882589266
122.62262262262263,7.268575318141843,0.42741842604613783,7.206274663137814,10.822037882589266
123.12312312312314,7.279956744918,0.4301325423674753,7.252034664315563,10.822037882589266
123.62362362362363,7.291282948503561,0.432846772722598,7.297796588102932,10.822037882589266
124.12412412412414,7.302554336417337,0.43556106088767127,7.3435594865660665,10.822037882589266
124.62462462462463,7.313771312126574,0.4382753516177164,7.389322428274627,10.822037882589266
125.12512512512514,7.3249342750977755,0.4409895906295161,7.435084498013569,10.822037882589266
125.62562562562563,7.33604362084676,0.4437037245848531,7.48084479650055,10.822037882589266
126.12612612612614,7.347099740987969,0.4464177010740679,7.526602440108712,10.822037882589266
126.62662662662663,7.358103023283019,0.44913146859992925,7.572356560594733,10.822037882589266
