FID,Id,area,ORIG_FID,POINT_X,POINT_Y
3475,0,2350,31,-578736.632940000040000,-678299.850479000020000
3476,0,2350,31,-578737.566987999950000,-678297.267700999980000
3477,0,2350,31,-578738.230625999980000,-678295.074389999970000
3478,0,2350,31,-578739.263419999970000,-678293.173778000050000
3479,0,2350,31,-578739.386079999970000,-678291.759991999950000
3480,0,2350,31,-578739.730085000050000,-678289.615171000010000
3481,0,2350,31,-578739.902002000020000,-678288.542940999960000
3482,0,1394,32,-578745.504789000030000,-678390.471660000040000
3483,0,1394,32,-578745.553243999950000,-678390.814424999990000
3484,0,1394,32,-578743.853144000050000,-678390.372005000010000
3485,0,1394,32,-578742.250618000050000,-678390.614840999940000
3486,0,1394,32,-578739.543513000010000,-678389.976153000030000
3487,0,1394,32,-578737.206816000050000,-678389.631480999990000
3488,0,1394,32,-578735.511354999970000,-678389.190171999970000
3489,0,1394,32,-578733.593569000020000,-678389.481463999950000
3490,0,1394,32,-578731.532615000030000,-678388.747000999980000
3491,0,1394,32,-578728.883062000040000,-678388.451917000000000
3492,0,1394,32,-578726.554611000000000,-678388.108483999970000
3493,0,1394,32,-578725.550354999960000,-678387.912630000040000
3494,0,1394,32,-578723.861291000040000,-678387.472557000000000
3495,0,1394,32,-578722.269168999980000,-678387.715338999990000
3496,0,1394,32,-578720.534095000010000,-678386.934327999940000
3497,0,1394,32,-578718.534201000000000,-678386.541977999960000
3498,0,1394,32,-578716.586958999980000,-678386.489462999980000
3499,0,1394,32,-578714.688357000010000,-678386.777957999960000
3500,0,1394,32,-578712.790618999980000,-678387.066283999940000
3501,0,1394,32,-578711.209721000050000,-678387.306523000010000
3502,0,1394,32,-578709.005918000010000,-678387.639375000030000
3503,0,1394,32,-578708.061912999950000,-678387.781962999960000
3504,0,1394,32,-578707.481143999960000,-678388.217378000030000
3505,0,1394,32,-578707.094216000060000,-678390.014669000050000
3506,0,1394,32,-578706.658684000020000,-678391.471529999980000
3507,0,1394,32,-578706.053787000010000,-678393.997901999970000
3508,0,1394,32,-578705.811897999960000,-678396.818162000040000
3509,0,1394,32,-578705.642545999960000,-678397.887906000020000
3510,0,1394,32,-578705.933252000020000,-678399.932991000010000
3511,0,1394,32,-578705.812263000060000,-678401.343995000000000
3512,0,1394,32,-578705.788179000020000,-678403.437274000030000
3513,0,1394,32,-578706.078886999980000,-678405.483985999950000
3514,0,1394,32,-578705.691455999970000,-678407.284212999980000
3515,0,1394,32,-578705.715832000020000,-678409.720373000020000
3516,0,1394,32,-578705.958172000010000,-678411.427336000020000
3517,0,1394,32,-578706.249110999980000,-678413.476241000000000
3518,0,1394,32,-578706.540181000020000,-678415.525719000030000
3519,0,1394,32,-578706.831294000030000,-678417.575891999990000
3520,0,1394,32,-578707.243533000000000,-678418.212497000000000
3521,0,1394,32,-578708.431982000010000,-678419.781043999940000
3522,0,1394,32,-578709.790411000020000,-678420.277369000020000
3523,0,1394,32,-578711.513400999950000,-678421.069112000060000
3524,0,1394,32,-578713.236986999980000,-678421.861051999960000
3525,0,1394,32,-578715.276930999940000,-678422.606559999990000
3526,0,1394,32,-578716.370517999980000,-678423.492822999950000
3527,0,1394,32,-578718.411853999950000,-678424.238827000020000
3528,0,1394,32,-578720.770037999960000,-678424.938486000060000
3529,0,1394,32,-578723.046438000050000,-678424.953438999950000
3530,0,1394,32,-578725.438255000040000,-678425.654423000060000
3531,0,1394,32,-578726.449935000040000,-678425.857150000050000
3532,0,1394,32,-578728.153560000010000,-678426.309471999990000
3533,0,1394,32,-578729.858465999950000,-678426.762065000020000
3534,0,1394,32,-578731.564562999990000,-678427.215050000000000
3535,0,1394,32,-578733.049872000000000,-678428.401936999990000
3536,0,1394,32,-578734.486429000040000,-678429.245960999980000
3537,0,1394,32,-578735.923900999940000,-678430.090626999970000
3538,0,1394,32,-578738.106920000050000,-678431.530709999960000
3539,0,1394,32,-578739.496725999980000,-678432.032795000010000
3540,0,1394,32,-578740.637042999970000,-678430.814403999950000
3541,0,1394,32,-578741.132111000010000,-678429.689056999980000
3542,0,1394,32,-578741.204233000050000,-678427.922178999990000
3543,0,1394,32,-578741.821616000030000,-678425.374123999970000
3544,0,1394,32,-578742.166240000050000,-678423.216955999960000
3545,0,1394,32,-578742.628183000020000,-678419.638079000050000
3546,0,1394,32,-578742.473711999950000,-678418.607199999970000
3547,0,1394,32,-578743.127530000060000,-678416.404150999970000
3548,0,1394,32,-578742.870092000000000,-678414.687295999960000
3549,0,1394,32,-578743.202917000050000,-678412.532819999960000
3550,0,1394,32,-578743.381121000040000,-678409.349797999950000
3551,0,1394,32,-578743.495956999950000,-678407.930448999980000
3552,0,1394,32,-578743.931356000020000,-678406.463483000060000
3553,0,1394,32,-578743.994656999940000,-678404.701906000030000
3554,0,1394,32,-578744.378437999990000,-678402.892947999990000
3555,0,1394,32,-578744.659238999940000,-678400.399409999950000
3556,0,1394,32,-578744.350375000040000,-678398.345317000060000
3557,0,1394,32,-578744.734052999990000,-678396.537876000050000
3558,0,1394,32,-578745.124084000010000,-678394.729351000050000
3559,0,1394,32,-578745.571691000020000,-678393.261642000060000
3560,0,1394,32,-578745.504789000030000,-678390.471660000040000
3561,0,3149,33,-578706.755061000000000,-678387.631701000030000
3562,0,3149,33,-578706.779086000050000,-678385.542260000020000
3563,0,3149,33,-578705.109801999990000,-678385.099585999970000
3564,0,3149,33,-578703.441113000040000,-678384.657109000020000
3565,0,3149,33,-578702.135549000000000,-678384.507233000010000
3566,0,3149,33,-578701.192812000050000,-678384.649860000000000
3567,0,3149,33,-578699.887739000030000,-678384.500069999950000
3568,0,3149,33,-578697.374841999960000,-678384.880419999940000
3569,0,3149,33,-578696.022558000060000,-678384.390693999940000
3570,0,3149,33,-578694.452883000020000,-678384.628386999950000
3571,0,3149,33,-578693.149375000040000,-678384.478734000000000
3572,0,3149,33,-578690.639093999980000,-678384.858923000050000
3573,0,3149,33,-578689.070768999980000,-678385.096417000050000
3574,0,3149,33,-578687.502733999980000,-678385.333893000030000
3575,0,3149,33,-578686.200680000010000,-678385.184149999990000
3576,0,3149,33,-578684.224394000020000,-678384.789775999960000
3577,0,3149,33,-578682.923121999950000,-678384.640100999970000
3578,0,3149,33,-578681.213626999990000,-678383.859040000010000
3579,0,3149,33,-578679.504734999970000,-678383.078289999980000
3580,0,3149,33,-578677.483558999960000,-678382.345348999950000
3581,0,3149,33,-578675.245210999970000,-678382.338651000060000
3582,0,3149,33,-578673.273169999940000,-678381.945294999980000
3583,0,3149,33,-578671.974654000020000,-678381.796148999940000
3584,0,3149,33,-578670.098494000030000,-678382.081063000020000
3585,0,3149,33,-578668.440814999980000,-678381.640467999970000
3586,0,3149,33,-578666.878220999960000,-678381.877842999990000
3587,0,3149,33,-578664.956367000010000,-678381.823774000050000
3588,0,3149,33,-578662.722885999940000,-678381.817125999950000
3589,0,3149,33,-578660.537230000020000,-678382.149329000040000
3590,0,3149,33,-578658.929529999960000,-678382.047801999960000
3591,0,3149,33,-578657.634232999990000,-678381.898807000020000
3592,0,3149,33,-578656.386269000010000,-678382.088576999960000
3593,0,3149,33,-578654.732702999960000,-678381.648427000040000
3594,0,3149,33,-578652.814843000030000,-678381.594461999950000
3595,0,3149,33,-578651.431718999990000,-678380.763684000010000
3596,0,3149,33,-578650.143531000010000,-678380.608444000010000
3597,0,3149,33,-578649.305649999990000,-678381.423442999950000
3598,0,3149,33,-578648.654295000010000,-678383.593674000000000
3599,0,3149,33,-578647.909372000020000,-678385.086889000030000
3600,0,3149,33,-578647.878707000050000,-678387.166502999960000
3601,0,3149,33,-578647.273365000030000,-678389.677787999970000
3602,0,3149,33,-578646.714574999990000,-678392.529395999970000
3603,0,3149,33,-578646.543320999950000,-678393.593558000050000
3604,0,3149,33,-578645.741945000020000,-678394.757976999970000
3605,0,3149,33,-578644.986214000030000,-678396.262193999950000
3606,0,3149,33,-578644.855247000000000,-678397.670781000050000
3607,0,3149,33,-578644.502807999960000,-678399.806916999980000
3608,0,3149,33,-578644.197833999990000,-678402.280764000020000
3609,0,3149,33,-578643.101147999990000,-678405.910070999990000
3610,0,3149,33,-578642.489432999980000,-678408.426971000040000
3611,0,3149,33,-578642.097150000050000,-678410.217958000020000
3612,0,3149,33,-578640.561943999960000,-678415.298373000000000
3613,0,3149,33,-578639.465496000020000,-678418.926850000050000
3614,0,3149,33,-578637.964915000020000,-678421.922411000010000
3615,0,3149,33,-578637.087973000020000,-678424.824619999970000
3616,0,3149,33,-578636.211016000020000,-678427.726598000040000
3617,0,3149,33,-578635.772586000040000,-678429.177584000050000
3618,0,3149,33,-578635.380369000020000,-678430.968099000050000
3619,0,3149,33,-578635.034371000020000,-678433.098261000010000
3620,0,3149,33,-578634.999900000050000,-678435.182520000030000
3621,0,3149,33,-578635.577002999950000,-678434.750705000010000
3622,0,3149,33,-578636.823761999960000,-678434.566590999950000
3623,0,3149,33,-578637.759097000000000,-678434.428489999960000
3624,0,3149,33,-578639.052857000030000,-678434.584090000020000
3625,0,3149,33,-578640.300674000060000,-678434.399795999980000
3626,0,3149,33,-578642.173080999990000,-678434.123370000040000
3627,0,3149,33,-578644.358641000000000,-678433.800594000030000
3628,0,3149,33,-578646.857853000050000,-678433.431669999960000
3629,0,3149,33,-578649.358405999960000,-678433.062430000050000
3630,0,3149,33,-578651.234854000040000,-678432.785292000040000
3631,0,3149,33,-578653.158734999950000,-678432.848540000040000
3632,0,3149,33,-578655.036830000000000,-678432.571300999960000
3633,0,3149,33,-578656.336036999940000,-678432.726917000020000
3634,0,3149,33,-578658.308824999960000,-678433.130808999990000
3635,0,3149,33,-578659.609112999980000,-678433.286591000040000
3636,0,3149,33,-578662.164096000020000,-678433.257657999990000
3637,0,3149,33,-578663.105127000020000,-678433.118859000040000
3638,0,3149,33,-578665.348307000010000,-678433.136077999950000
3639,0,3149,33,-578666.604046999940000,-678432.950948999960000
3640,0,3149,33,-578667.860085999940000,-678432.765919000030000
3641,0,3149,33,-578670.058988000030000,-678432.441861000030000
3642,0,3149,33,-578671.630303999990000,-678432.210234000000000
3643,0,3149,33,-578673.563715000050000,-678432.273478999970000
3644,0,3149,33,-578675.183392000040000,-678432.383110000050000
3645,0,3149,33,-578675.498005999950000,-678432.336786999950000
3646,0,3149,33,-578677.071356000030000,-678432.105035000020000
3647,0,3149,33,-578678.786614999990000,-678432.897603000050000
3648,0,3149,33,-578680.361232000050000,-678432.665889999950000
3649,0,3149,33,-578682.251617999980000,-678432.387666000050000
3650,0,3149,33,-578683.873530999990000,-678432.497275999980000
3651,0,3149,33,-578686.170007999990000,-678432.855332999960000
3652,0,3149,33,-578687.790341999960000,-678432.964572999980000
3653,0,3149,33,-578689.363062000020000,-678432.732043999950000
3654,0,3149,33,-578691.928267000010000,-678432.701667999970000
3655,0,3149,33,-578694.179752000030000,-678432.717910000010000
3656,0,3149,33,-578695.802329999980000,-678432.827245000050000
3657,0,3149,33,-578697.836932000010000,-678433.574476000040000
3658,0,3149,33,-578698.515339000030000,-678433.823734999980000
3659,0,3149,33,-578700.551036000020000,-678434.571363999970000
3660,0,3149,33,-578702.224012000020000,-678435.023460999950000
3661,0,3149,33,-578702.248616999950000,-678432.922712999980000
3662,0,3149,33,-578702.369996999970000,-678431.506920999960000
3663,0,3149,33,-578702.709734000030000,-678429.360396999980000
3664,0,3149,33,-578703.049402000030000,-678427.214342999970000
3665,0,3149,33,-578703.389001999980000,-678425.068757000030000
3666,0,3149,33,-578703.825520999960000,-678423.607305999960000
3667,0,3149,33,-578704.213365999980000,-678421.804265000040000
3668,0,3149,33,-578704.916391000040000,-678419.954632999960000
3669,0,3149,33,-578705.401149000040000,-678418.835609999950000
3670,0,3149,33,-578705.691866999960000,-678416.349842000050000
3671,0,3149,33,-578705.982529000030000,-678413.864775000020000
3672,0,3149,33,-578705.740154000000000,-678412.157233000030000
3673,0,3149,33,-578705.449341000060000,-678410.108785000050000
3674,0,3149,33,-578705.207021999990000,-678408.402170000020000
3675,0,3149,33,-578705.279690000000000,-678406.648974000010000
3676,0,3149,33,-578705.037419999950000,-678404.943168999980000
3677,0,3149,33,-578705.327989000010000,-678402.461360999970000
3678,0,3149,33,-578705.134221000010000,-678401.097503999950000
3679,0,3149,33,-578705.570063999970000,-678399.639347000050000
3680,0,3149,33,-578705.957288000030000,-678397.840527000020000
3681,0,3149,33,-578706.247580999970000,-678395.360594999980000
3682,0,3149,33,-578706.465378000050000,-678394.631872999950000
3683,0,3149,33,-578707.021843999970000,-678391.764710000020000
3684,0,3149,33,-578706.779571000020000,-678390.062042000010000
3685,0,3149,33,-578706.537430000030000,-678388.359948000060000
3686,0,3149,33,-578706.755061000000000,-678387.631701000030000
3687,0,1902,34,-578741.519707000000000,-678436.479612000050000
3688,0,1902,34,-578741.813425999950000,-678433.979364000030000
3689,0,1902,34,-578741.115697999950000,-678433.733840000000000
3690,0,1902,34,-578739.073924000030000,-678433.340669000060000
3691,0,1902,34,-578738.104080999970000,-678433.487039000030000
3692,0,1902,34,-578736.983604999960000,-678432.604854000030000
3693,0,1902,34,-578735.368801999950000,-678432.849016000050000
3694,0,1902,34,-578733.977299000020000,-678432.359006999990000
3695,0,1902,34,-578732.586689000020000,-678431.869291999960000
3696,0,1902,34,-578730.824460000030000,-678431.086447000040000
3697,0,1902,34,-578729.435748000050000,-678430.597547000040000
3698,0,1902,34,-578727.776042000040000,-678430.499773000020000
3699,0,1902,34,-578726.339243000020000,-678429.669363999970000
3700,0,1902,34,-578723.568065000000000,-678428.693505999980000
3701,0,1902,34,-578722.455139999980000,-678427.815509999990000
3702,0,1902,34,-578721.035913000000000,-678426.982985000010000
3703,0,1902,34,-578719.405154000040000,-678426.879847000000000
3704,0,1902,34,-578717.507850000050000,-678427.165822000010000
3705,0,1902,34,-578716.025524000060000,-678428.087072000020000
3706,0,1902,34,-578714.859380000040000,-678428.960622000040000
3707,0,1902,34,-578713.377336999980000,-678429.881737999970000
3708,0,1902,34,-578712.576527999950000,-678431.049032000010000
3709,0,1902,34,-578711.775719000030000,-678432.216326999940000
3710,0,1902,34,-578711.072855000030000,-678434.066995000000000
3711,0,1902,34,-578710.685999999990000,-678435.870324000020000
3712,0,1902,34,-578710.249992999950000,-678437.332209000010000
3713,0,1902,34,-578710.227970000010000,-678439.430591000010000
3714,0,1902,34,-578710.010021999940000,-678440.161645999990000
3715,0,1902,34,-578710.255057999980000,-678441.871349000020000
3716,0,1902,34,-578710.282098000050000,-678444.312923999970000
3717,0,1902,34,-578709.894870999970000,-678446.118133999990000
3718,0,1902,34,-578710.140081000050000,-678447.829105000010000
3719,0,1902,34,-578709.583713000060000,-678450.709158999960000
3720,0,1902,34,-578709.512574000050000,-678452.468303999980000
3721,0,1902,34,-578708.808920999990000,-678454.322041000010000
3722,0,1902,34,-578708.470432000000000,-678456.471509000050000
3723,0,1902,34,-578707.592336999950000,-678459.400876000060000
3724,0,1902,34,-578707.148337000050000,-678460.865686999980000
